timestamp,env_action,env_position,env_equity
2024-07-21 00:00:00+00:00,1,0,108520.93730232507
2024-07-22 00:00:00+00:00,1,0,108520.93730232507
2024-07-23 00:00:00+00:00,1,0,108520.93730232507
2024-07-24 00:00:00+00:00,1,0,108520.93730232507
2024-07-25 00:00:00+00:00,1,0,108520.93730232507
2024-07-26 00:00:00+00:00,1,0,108520.93730232507
2024-07-28 00:00:00+00:00,1,0,108520.93730232507
2024-07-29 00:00:00+00:00,1,0,108520.93730232507
2024-07-30 00:00:00+00:00,1,0,108520.93730232507
2024-07-31 00:00:00+00:00,2,1,110255.07932343417
2024-08-01 00:00:00+00:00,2,1,110202.45357480476
2024-08-02 00:00:00+00:00,1,0,110198.95357480476
2024-08-04 00:00:00+00:00,1,0,110198.95357480476
2024-08-05 00:00:00+00:00,1,0,110198.95357480476
2024-08-06 00:00:00+00:00,1,0,110198.95357480476
2024-08-07 00:00:00+00:00,1,0,110198.95357480476
2024-08-08 00:00:00+00:00,1,0,110198.95357480476
2024-08-09 00:00:00+00:00,1,0,110198.95357480476
2024-08-11 00:00:00+00:00,1,0,110198.95357480476
2024-08-12 00:00:00+00:00,1,0,110198.95357480476
2024-08-13 00:00:00+00:00,1,0,110198.95357480476
2024-08-14 00:00:00+00:00,1,0,110198.95357480476
2024-08-15 00:00:00+00:00,1,0,110198.95357480476
2024-08-16 00:00:00+00:00,1,0,110198.95357480476
2024-08-18 00:00:00+00:00,1,0,110198.95357480476
2024-08-19 00:00:00+00:00,1,0,110198.95357480476
2024-08-20 00:00:00+00:00,1,0,110198.95357480476
2024-08-21 00:00:00+00:00,1,0,110198.95357480476
2024-08-22 00:00:00+00:00,1,0,110198.95357480476
2024-08-23 00:00:00+00:00,1,0,110198.95357480476
2024-08-25 00:00:00+00:00,1,0,110198.95357480476
2024-08-26 00:00:00+00:00,1,0,110198.95357480476
2024-08-27 00:00:00+00:00,1,0,110198.95357480476
2024-08-28 00:00:00+00:00,1,0,110198.95357480476
2024-08-29 00:00:00+00:00,1,0,110198.95357480476
2024-08-30 00:00:00+00:00,0,-1,111107.37439883103
2024-09-01 00:00:00+00:00,1,0,111103.87439883103
2024-09-02 00:00:00+00:00,1,0,111103.87439883103
2024-09-03 00:00:00+00:00,1,0,111103.87439883103
2024-09-04 00:00:00+00:00,1,0,111103.87439883103
2024-09-05 00:00:00+00:00,1,0,111103.87439883103
2024-09-06 00:00:00+00:00,1,0,111103.87439883103
2024-09-08 00:00:00+00:00,1,0,111103.87439883103
2024-09-09 00:00:00+00:00,1,0,111103.87439883103
2024-09-10 00:00:00+00:00,1,0,111103.87439883103
2024-09-11 00:00:00+00:00,1,0,111103.87439883103
